id,code,kind,parent_id:id,sequence,name,plain_label,name_en,featured,active,description,hint_terms
spec_ice_handling,ice-handling,competency,spec_bar_operations,100,یخ: انواع، بهداشت و نگهداری,یخ و بهداشتش,Ice handling and hygiene,0,1,شناختنِ یخِ حبه‌ای، خرد و بزرگ و اثرشان بر رقیق‌شدن، برداشتنِ یخ فقط با اسکوپ و هرگز با لیوان، و تمیز و جرم‌گیری‌کردنِ مرتبِ یخ‌ساز.,یخ ساز اسکوپ یخ یخ خرد یخ حبه بهداشت یخ
spec_carbonation_soda_systems,carbonation-soda-systems,competency,spec_bar_operations,100,گازدارکردن و دستگاهِ نوشابهٔ پُست‌میکس,دستگاهِ نوشابه,Carbonation and soda fountain systems,0,1,کار با دستگاهِ نوشابهٔ پُست‌میکس و سیفون، تعویضِ ایمنِ کپسولِ دی‌اکسیدکربن و کیسهٔ شربت، تنظیمِ نسبتِ شربت و آب و شستنِ لوله‌ها.,نوشابه پست میکس کپسول گاز CO2 سودا آب گازدار دستگاه نوشابه سیفون
spec_buffet_beverage_station,buffet-beverage-station,competency,spec_bar_operations,100,ادارهٔ ایستگاهِ نوشیدنیِ صبحانه و بوفه,ایستگاهِ نوشیدنیِ بوفه,Buffet beverage station,0,1,آماده و پُرنگه‌داشتنِ ایستگاهِ چای، قهوه، آبمیوه و شیر در صبحانهٔ هتل یا مراسم، کنترلِ دما، تمیزیِ دور و بر و جایگزینیِ به‌موقع.,بوفه صبحانه ایستگاه چای کلمن دیسپنسر آبمیوه صبحانه هتل
spec_mobile_bar_operation,mobile-bar-operation,competency,spec_bar_operations,100,ادارهٔ کافهٔ سیار,کافهٔ سیار,Mobile coffee bar operation,0,1,کار با کافهٔ سیار یا ون: برقِ ژنراتور یا باتری، مخزنِ آبِ تمیز و پساب، جاگیری و مجوزِ شهرداری، و آماده‌بودن با فضای کم.,کافه سیار ون قهوه فود تراک ژنراتور مجوز شهرداری
spec_coffee_bar_design_equipment,coffee-bar-design-equipment,competency,spec_bar_operations,100,طراحیِ بار و انتخابِ دستگاه‌ها,راه‌اندازیِ کافه,Coffee bar design and equipment selection,0,1,انتخابِ دستگاهِ اسپرسو، آسیاب و تصفیهٔ آب بر پایهٔ حجمِ فروش، چیدمانِ بار، برق و آب و فاضلاب، و برآوردِ هزینهٔ راه‌اندازی.,راه اندازی کافه مشاوره کافه طراحی بار خرید دستگاه اسپرسو چیدمان کافه
spec_espresso_machine_backflushing,espresso-machine-backflushing,competency,spec_beverage_equipment,100,بک‌فلاش و شستشوی روزانهٔ دستگاهِ اسپرسو,بک‌فلاش,Espresso machine backflushing and daily cleaning,0,1,شستشوی سرگروپ با فیلترِ بسته و پودرِ مخصوص، خیساندنِ پرتافیلتر و سبد، تمیزکردنِ دوش و نازلِ بخار، و ثبتِ آن در فهرستِ روزانه.,بک فلاش پودر شستشو فیلتر کور شستشوی سرگروپ تمیز کردن نازل بخار
spec_espresso_machine_descaling,espresso-machine-descaling,competency,spec_beverage_equipment,100,جرم‌گیریِ دستگاهِ اسپرسو و آبجوش,جرم‌گیری,Descaling espresso machines and boilers,0,1,تشخیصِ جرم از سختیِ آب، جرم‌گیریِ ایمنِ بویلر و مدارِ آب با محلولِ مناسب و به روشِ سازنده، و آب‌کشیِ کامل پیش از استفاده.,جرم گیری رسوب سختی آب اسید سیتریک جرم بویلر
spec_group_head_maintenance,group-head-maintenance,competency,spec_beverage_equipment,100,تعویضِ واشر و دوشِ سرگروپ,واشر و دوش,Group head gasket and shower screen maintenance,0,1,بازکردن و عوض‌کردنِ واشرِ سرگروپ و دوش در زمانِ مناسب، تشخیصِ نشتی از دورِ پرتافیلتر و نگهداریِ قطعه‌های یدکی.,واشر سرگروپ دوش سرگروپ نشتی پرتافیلتر قطعه یدکی
spec_boiler_pressure_safety,boiler-pressure-safety,competency,spec_beverage_equipment,100,ایمنیِ بویلر و فشار,ایمنیِ فشار,Boiler and pressure safety,0,1,شناختنِ فشارِ بخار و آب در دستگاه، سوپاپِ اطمینان، پرشراستات و گیجِ فشار، و کارهایی که نباید کرد، مثلِ بازکردنِ دستگاهِ داغ و زیرِ فشار.,سوپاپ اطمینان پرشر استات گیج فشار فشار بویلر بخار داغ
spec_espresso_machine_electrics,espresso-machine-electrics,competency,spec_beverage_equipment,100,برق و الکترونیکِ دستگاهِ اسپرسو,برقِ دستگاه,Espresso machine electrics and electronics,0,1,عیب‌یابیِ المنت، پمپ، شیرِ برقی، فلومتر، حسگرِ سطحِ آب و کنترلرِ دمای PID، خواندنِ نقشهٔ برق و کار با ایمنیِ برق و ارت.,المنت پمپ ویبره پمپ روتاری شیر برقی فلومتر PID برد دستگاه
spec_pump_pressure_calibration,pump-pressure-calibration,competency,spec_beverage_equipment,100,تنظیمِ فشارِ پمپ و دمای دم,تنظیمِ فشار,Pump pressure and brew temperature calibration,0,1,اندازه‌گرفتنِ فشارِ عصاره‌گیری با پرتافیلترِ گیج‌دار، تنظیمِ پمپ به حدودِ ۹ بار، سنجیدنِ دمای آبِ سرگروپ و ثبتِ نتیجه.,گیج پرتافیلتر ۹ بار تنظیم پمپ دمای سرگروپ اسکیس
spec_grinder_burr_maintenance,grinder-burr-maintenance,competency,spec_beverage_equipment,100,نگهداری و تعویضِ تیغهٔ آسیاب,تیغهٔ آسیاب,Grinder burr maintenance,0,1,شناختنِ تیغهٔ تخت و مخروطی، تمیزکردنِ ماندهٔ قهوه، هم‌محورکردن و تعویضِ تیغهٔ کُندشده بر پایهٔ کیلوگرمِ آسیاب‌شده.,تیغه آسیاب تیغه مخروطی تیغه تخت آسیاب قهوه کالیبره آسیاب ماندگی آسیاب
spec_water_filtration_maintenance,water-filtration-maintenance,competency,spec_beverage_equipment,100,نگهداریِ سامانهٔ تصفیهٔ آب,فیلترِ آب,Water filtration system maintenance,0,1,اندازه‌گرفتنِ سختی و کلِ املاحِ آب، تعویضِ کارتریج و فیلترِ رزینی یا اسمزِ معکوس در زمانِ درست، تنظیمِ کنارگذر و ثبتِ تاریخِ تعویض.,فیلتر آب سختی گیر آب شیرین کن اسمز معکوس کارتریج TDS متر
spec_espresso_machine_programming,espresso-machine-programming,competency,spec_beverage_equipment,100,تنظیم و برنامه‌ریزیِ دستگاهِ اسپرسو,تنظیمِ دستگاه,Espresso machine settings and programming,0,1,تنظیمِ دکمه‌های حجمی، دمای بویلر، پیش‌دم، زمان‌سنج و حالتِ خواب در منوی دستگاه، و ثبتِ تنظیم‌ها برای بازگرداندن.,دکمه حجمی پیش دم پری اینفیوژن منوی دستگاه تنظیم دما
spec_automatic_coffee_machine_care,automatic-coffee-machine-care,competency,spec_beverage_equipment,100,نگهداریِ دستگاهِ قهوهٔ تمام‌خودکار,دستگاهِ خودکار,Automatic and vending coffee machine care,0,1,پُرکردنِ دانه، پودرِ شیر و لیوان، اجرای برنامهٔ شستشو، خالی‌کردنِ تُفاله و آبِ اضافه، و گزارشِ خطای دستگاه به پشتیبانی.,دستگاه قهوه اتوماتیک وندینگ دستگاه سکه ای قهوه اداری شستشوی خودکار
spec_cocktail_mixology,cocktail-mixology,competency,spec_alcoholic_beverages,100,ساختِ کوکتلِ الکلی,کوکتل,Cocktail mixology,0,1,ساختِ نوشیدنی‌های ترکیبیِ الکلی. این مهارت در ایران عرضه نمی‌شود و فقط برای شناختِ تجربهٔ کاری در خارج از ایران ثبت شده است.,کوکتل بارتندر
spec_wine_knowledge,wine-knowledge,competency,spec_alcoholic_beverages,100,شناختِ شراب و هم‌نشینیِ آن با غذا,شراب‌شناسی,Wine knowledge and pairing,0,1,شناختِ انگور، منطقه، روشِ تولید و هم‌نشینیِ شراب با غذا. در ایران عرضه نمی‌شود و فقط برای ثبتِ تجربهٔ کاری در خارج از ایران آمده است.,سومولیه شراب
spec_cellar_management,cellar-management,competency,spec_alcoholic_beverages,100,ادارهٔ انبارِ شراب,انبارِ شراب,Wine cellar management,0,1,نگهداری، ثبت و خرید و فروشِ موجودیِ شراب. در ایران عرضه نمی‌شود؛ دانشِ کنترلِ دما و موجودی‌اش در انبارداری به‌کار می‌آید.,سلار انبار شراب
spec_beer_brewing,beer-brewing,competency,spec_alcoholic_beverages,100,تولیدِ آبجوی الکلی,آبجوسازی,Beer brewing,0,1,تولیدِ آبجو با تخمیرِ الکلی. در ایران قانونی نیست؛ بخشِ مالت و ماشینگِ آن در «تولیدِ ماءالشعیر» به‌کار می‌آید.,آبجو تخمیر الکلی
spec_spirits_distillation,spirits-distillation,competency,spec_alcoholic_beverages,100,تقطیرِ نوشیدنیِ الکلی,تقطیرِ الکلی,Spirits distillation,0,1,تولیدِ نوشیدنیِ الکلیِ تقطیری. در ایران قانونی نیست؛ دانشِ تقطیرِ آن در «عرق‌گیری و گلاب‌گیری» به‌کار می‌آید.,تقطیر الکل
spec_responsible_alcohol_service,responsible-alcohol-service,competency,spec_alcoholic_beverages,100,عرضهٔ مسئولانهٔ الکل,عرضهٔ مسئولانه,Responsible alcohol service,0,1,شناختنِ مستی، خودداری از سرو به افرادِ زیرِ سنِ قانونی و مست، و قوانینِ کشورِ محلِ کار. در ایران عرضه نمی‌شود.,سرو مسئولانه
spec_roastery_assistant,roastery-assistant,role,spec_bar_roastery,10,دستیارِ برشته‌کاری,دستیارِ رُستری,Roastery assistant,0,1,کمک در برشته‌کاری: جابه‌جاییِ کیسه‌های دانهٔ سبز، وزن‌کردن، پُرکردن و دوختنِ پاکت‌ها، برچسب‌زدن، آماده‌کردنِ سفارش‌ها و تمیزکاریِ کارگاه.,کمک رستر بسته بند قهوه کارگر رستری
spec_coffee_roaster,coffee-roaster,role,spec_bar_roastery,40,برشته‌کارِ قهوه,رُست‌کارِ قهوه,Coffee roaster,1,1,برشته‌کردنِ دانهٔ سبز با دستگاهِ برشته‌کاری بر پایهٔ پروفایلِ تعیین‌شده، ثبتِ هر بار، چشیدن و تنظیمِ دوباره، و نگهداری و ایمنیِ دستگاه.,رستر رست کار بو دادن قهوه قهوه رست برشته کار
spec_roastery_operator,roastery-operator,role,spec_bar_roastery,30,اپراتورِ خطِ برشته‌کاریِ صنعتی,اپراتورِ رُستری,Industrial roastery line operator,0,1,کار با دستگاه‌های برشته‌کاری، آسیاب و بسته‌بندیِ صنعتی در کارخانهٔ قهوه طبقِ دستورِ تولید، پایشِ دما و ظرفیت، و ثبتِ سری‌ها.,اپراتور رستر صنعتی کارخانه قهوه خط تولید قهوه
spec_head_roaster,head-roaster,role,spec_bar_roastery,40,سربرشته‌کار و مدیرِ تولیدِ برشته‌کاری,سررُست‌کار,Head roaster and roastery production manager,0,1,مسئولِ پروفایل‌ها، ترکیب‌ها و کیفیتِ همهٔ محصولاتِ برشته‌کاری، برنامه‌ریزیِ تولید، آموزشِ برشته‌کاران و هماهنگی با خریدِ دانهٔ سبز.,هد رستر مدیر رستری مدیر تولید قهوه
spec_green_coffee_buyer,green-coffee-buyer,role,spec_bar_roastery,50,خریدارِ قهوهٔ سبز,خریدِ قهوهٔ سبز,Green coffee buyer,0,1,پیداکردن، سنجیدن و خریدنِ دانهٔ سبز از تأمین‌کننده‌ها و بازرگانان، گرفتن و کاپینگِ نمونه، مذاکرهٔ قیمت و قرارداد، و پیگیریِ حمل و ترخیص.,بازرگان قهوه واردکننده قهوه گرین بایر خرید قهوه
